TIME,GEO,UNIT,CATEGORY,AGE,SEX,Value,Flag and Footnotes
2015,Czechia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,259.3,
2015,Czechia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,208.4,
2015,Czechia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,88.7,
2015,Czechia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,37.8,
2015,Czechia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,16.2,
2015,Denmark,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,237.3,
2015,Denmark,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,187.2,
2015,Denmark,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,85.3,
2015,Denmark,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,35.2,
2015,Denmark,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,15,
2015,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3326,
2015,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,2261.8,
2015,Germany (until 1990 former territory of the FRG),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1408,
2015,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,343.9,
2015,Germany (until 1990 former territory of the FRG),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,175.1,
2015,Estonia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,63,
2015,Estonia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,55,
2015,Estonia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,20.1,
2015,Estonia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12.1,
2015,Estonia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,4.6,
2015,Ireland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,169.5,
2015,Ireland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,155.3,
2015,Ireland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,50.1,
2015,Ireland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,35.9,
2015,Ireland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,12.9,
2015,Greece,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,207.6,
2015,Greece,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,198.8,
2015,Greece,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,27.9,
2015,Greece,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,19.1,
2015,Greece,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,6.5,
2015,Spain,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1186.6,
2015,Spain,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,1134.7,
2015,Spain,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,185.5,
2015,Spain,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,133.6,
2015,Spain,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,44.6,
2015,France,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2467.4,
2015,France,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,2203.2,
2015,France,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,648.7,
2015,France,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,384.6,
2015,France,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,122.4,
2015,Croatia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,112.6,
2015,Croatia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,103.4,
2015,Croatia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,17.2,
2015,Croatia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,8,u
2015,Croatia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.4,u
2015,Italy,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,934,
2015,Italy,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,769,
2015,Italy,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,272.4,
2015,Italy,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,107.4,
2015,Italy,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,49.3,
2015,Cyprus,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,28.6,
2015,Cyprus,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,27.6,
2015,Cyprus,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,5.9,
2015,Cyprus,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4.9,
2015,Cyprus,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.5,
2015,Latvia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,72.4,
2015,Latvia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,59.2,
2015,Latvia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,28.6,
2015,Latvia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,15.4,
2015,Latvia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,5.7,
2015,Lithuania,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,108,
2015,Lithuania,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,93.8,
2015,Lithuania,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,39.2,
2015,Lithuania,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,25.1,
2015,Lithuania,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,9.3,
2015,Luxembourg,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,18,b
2015,Luxembourg,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,14,b
2015,Luxembourg,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,6.8,b
2015,Luxembourg,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2.8,b
2015,Luxembourg,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,0.7,bu
2015,Hungary,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,239.2,
2015,Hungary,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,208,
2015,Hungary,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,59.6,
2015,Hungary,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,28.4,
2015,Hungary,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,9.7,
2015,Malta,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,14,
2015,Malta,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,10.7,
2015,Malta,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,8.3,
2015,Malta,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,5,
2015,Malta,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,2,
2015,Netherlands,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,731.8,
2015,Netherlands,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,565.2,
2015,Netherlands,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,291.1,
2015,Netherlands,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,124.5,
2015,Netherlands,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,52.8,
2015,Austria,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,401.8,
2015,Austria,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,310.3,
2015,Austria,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,154.1,
2015,Austria,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,62.6,
2015,Austria,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,15.4,
2015,Poland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,929,
2015,Poland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,805.5,
2015,Poland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,266.7,
2015,Poland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,143.2,
2015,Poland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,60.8,
2015,Portugal,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,213.1,
2015,Portugal,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,188.2,
2015,Portugal,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,59.9,
2015,Portugal,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,35,
2015,Portugal,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,18.5,
2015,Romania,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,224.6,
2015,Romania,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,201.8,
2015,Romania,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,52.7,
2015,Romania,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,30,
2015,Romania,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,12.6,
2015,Slovenia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,55.3,
2015,Slovenia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,48.3,
